,N3n_LON,N3n_LAT,N3n_DATE,N3n_NAME,P_l_LON,P_l_LAT,P_l_DATE,P_l_NAME,O2o_LON,O2o_LAT,O2o_DATE,O2o_NAME
1312,,,,,23.291,34.725,2018-07-20 00:00:00,6901775,4.84,42.08,2018-05-10 00:00:00,6902803
1313,,,,,29.023,33.858,2018-07-20 00:00:00,6901764,5.829,42.037,2018-05-10 00:00:00,6902687
1314,,,,,33.496,32.871,2018-07-21 00:00:00,6901773,6.316,40.827,2018-05-10 00:00:00,6902804
1315,,,,,7.749,37.721,2018-07-22 00:00:00,6901774,13.322,40.2,2018-05-12 00:00:00,6903238
1316,,,,,16.629,34.902,2018-07-22 00:00:00,6901862,16.467,37.051,2018-05-12 00:00:00,6901768
1317,,,,,28.714,31.435,2018-07-22 00:00:00,6901766,19.138,34.085,2018-05-12 00:00:00,6903237
1318,,,,,20.372,36.565,2018-07-23 00:00:00,6901772,7.961,37.968,2018-05-13 00:00:00,6902688
1319,,,,,17.607,39.804,2018-07-24 00:00:00,6902826,10.401,40.095,2018-05-14 00:00:00,6901767
1320,,,,,9.226,38.563,2018-07-25 00:00:00,6901657,21.855,36.409,2018-05-14 00:00:00,6901765
1321,,,,,12.726,39.161,2018-07-27 00:00:00,6902903,4.587,42.151,2018-05-15 00:00:00,6902803
1322,,,,,16.509,35.017,2018-07-27 00:00:00,6901862,5.53,42.029,2018-05-15 00:00:00,6902687
1323,,,,,23.257,34.752,2018-07-27 00:00:00,6901775,5.882,40.539,2018-05-15 00:00:00,6902804
1324,,,,,28.983,33.787,2018-07-27 00:00:00,6901764,13.266,40.313,2018-05-17 00:00:00,6903238
1325,,,,,33.493,32.915,2018-07-28 00:00:00,6901773,19.263,33.811,2018-05-17 00:00:00,6903237
1326,,,,,7.507,37.873,2018-07-29 00:00:00,6901774,7.872,37.687,2018-05-18 00:00:00,6902688
1327,,,,,28.774,31.437,2018-07-29 00:00:00,6901766,16.024,37.08,2018-05-19 00:00:00,6901768
1328,,,,,20.467,36.645,2018-07-30 00:00:00,6901772,4.412,41.914,2018-05-20 00:00:00,6902803
1329,,,,,17.688,39.748,2018-07-31 00:00:00,6902826,5.55,42.136,2018-05-20 00:00:00,6902687
1330,,,,,9.183,38.563,2018-08-01 00:00:00,6901657,5.931,40.227,2018-05-20 00:00:00,6902804
1331,,,,,16.432,35.146,2018-08-01 00:00:00,6901862,10.363,40.061,2018-05-21 00:00:00,6901767
1332,,,,,23.271,34.775,2018-08-03 00:00:00,6901775,22.135,36.271,2018-05-21 00:00:00,6901765
1333,,,,,29.079,33.767,2018-08-03 00:00:00,6901764,13.263,40.456,2018-05-22 00:00:00,6903238
1334,,,,,33.492,32.931,2018-08-04 00:00:00,6901773,19.414,33.619,2018-05-22 00:00:00,6903237
1335,,,,,7.229,37.625,2018-08-05 00:00:00,6901774,7.851,37.529,2018-05-23 00:00:00,6902688
1336,,,,,28.768,31.43,2018-08-05 00:00:00,6901766,4.41,42.039,2018-05-25 00:00:00,6902803
1337,,,,,16.366,35.401,2018-08-06 00:00:00,6901862,5.473,42.263,2018-05-25 00:00:00,6902687
1338,,,,,20.612,36.642,2018-08-06 00:00:00,6901772,6.445,40.122,2018-05-25 00:00:00,6902804
1339,,,,,17.457,40.049,2018-08-07 00:00:00,6902826,15.877,37.109,2018-05-26 00:00:00,6901768
1340,,,,,9.178,38.555,2018-08-08 00:00:00,6901657,13.221,40.571,2018-05-27 00:00:00,6903238
1341,,,,,12.733,39.149,2018-08-10 00:00:00,6902903,19.541,33.485,2018-05-27 00:00:00,6903237
1342,,,,,23.334,34.81,2018-08-10 00:00:00,6901775,10.322,40.004,2018-05-28 00:00:00,6901767
1343,,,,,29.366,33.557,2018-08-10 00:00:00,6901764,22.132,36.032,2018-05-28 00:00:00,6901765
1344,,,,,16.351,35.468,2018-08-11 00:00:00,6901862,4.529,42.074,2018-05-30 00:00:00,6902803
1345,,,,,33.488,32.861,2018-08-11 00:00:00,6901773,5.735,42.345,2018-05-30 00:00:00,6902687
1346,,,,,7.501,37.413,2018-08-12 00:00:00,6901774,6.728,40.5,2018-05-30 00:00:00,6902804
1347,,,,,28.75,31.384,2018-08-12 00:00:00,6901766,13.19,40.639,2018-06-01 00:00:00,6903238
1348,,,,,20.754,36.506,2018-08-13 00:00:00,6901772,19.671,33.349,2018-06-01 00:00:00,6903237
1349,,,,,17.184,40.02,2018-08-14 00:00:00,6902826,15.836,37.05,2018-06-02 00:00:00,6901768
1350,,,,,9.178,38.553,2018-08-15 00:00:00,6901657,4.586,42.027,2018-06-04 00:00:00,6902803
1351,,,,,16.337,35.404,2018-08-16 00:00:00,6901862,5.947,42.193,2018-06-04 00:00:00,6902687
1352,,,,,12.722,39.153,2018-08-17 00:00:00,6902903,6.581,40.711,2018-06-04 00:00:00,6902804
1353,,,,,23.396,34.812,2018-08-17 00:00:00,6901775,10.258,39.985,2018-06-04 00:00:00,6901767
1354,,,,,29.783,33.439,2018-08-17 00:00:00,6901764,13.17,40.693,2018-06-06 00:00:00,6903238
1355,,,,,33.483,32.891,2018-08-18 00:00:00,6901773,19.853,33.235,2018-06-06 00:00:00,6903237
1356,,,,,7.95,37.482,2018-08-19 00:00:00,6901774,4.355,42.049,2018-06-09 00:00:00,6902803
1357,,,,,28.77,31.314,2018-08-19 00:00:00,6901766,6.001,42.066,2018-06-09 00:00:00,6902687
1358,,,,,20.774,36.371,2018-08-20 00:00:00,6901772,6.41,40.836,2018-06-09 00:00:00,6902804
1359,,,,,16.554,35.444,2018-08-21 00:00:00,6901862,15.861,37.143,2018-06-09 00:00:00,6901768
1360,,,,,17.425,39.734,2018-08-21 00:00:00,6902826,10.218,39.946,2018-06-11 00:00:00,6901767
1361,,,,,9.157,38.528,2018-08-22 00:00:00,6901657,13.112,40.774,2018-06-11 00:00:00,6903238
1362,,,,,12.718,39.136,2018-08-24 00:00:00,6902903,19.971,33.168,2018-06-11 00:00:00,6903237
1363,,,,,23.483,34.778,2018-08-24 00:00:00,6901775,21.521,35.935,2018-06-11 00:00:00,6901765
1364,,,,,30.018,33.564,2018-08-24 00:00:00,6901764,4.061,42.014,2018-06-14 00:00:00,6902803
1365,,,,,33.506,32.898,2018-08-25 00:00:00,6901773,5.701,42.09,2018-06-14 00:00:00,6902687
1366,,,,,8.157,37.726,2018-08-26 00:00:00,6901774,6.547,40.753,2018-06-14 00:00:00,6902804
1367,,,,,16.701,35.383,2018-08-26 00:00:00,6901862,13.102,40.819,2018-06-16 00:00:00,6903238
1368,,,,,28.846,31.271,2018-08-26 00:00:00,6901766,15.944,37.232,2018-06-16 00:00:00,6901768
1369,,,,,20.732,36.317,2018-08-27 00:00:00,6901772,20.031,33.117,2018-06-16 00:00:00,6903237
1370,,,,,17.566,39.447,2018-08-28 00:00:00,6902826,15.956,37.261,2018-06-17 00:00:00,6901768
1371,,,,,9.197,38.53,2018-08-29 00:00:00,6901657,10.203,39.864,2018-06-18 00:00:00,6901767
1372,,,,,12.703,39.127,2018-08-31 00:00:00,6902903,15.965,37.296,2018-06-18 00:00:00,6901768
1373,,,,,16.688,35.472,2018-08-31 00:00:00,6901862,3.911,41.842,2018-06-19 00:00:00,6902803
1374,,,,,23.4,34.754,2018-08-31 00:00:00,6901775,5.106,42.081,2018-06-19 00:00:00,6902687
1375,,,,,30.056,33.754,2018-08-31 00:00:00,6901764,6.677,40.447,2018-06-19 00:00:00,6902804
1376,,,,,33.496,32.871,2018-09-01 00:00:00,6901773,10.215,39.845,2018-06-19 00:00:00,6901767
1377,,,,,8.113,38.021,2018-09-02 00:00:00,6901774,15.961,37.334,2018-06-19 00:00:00,6901768
1378,,,,,28.828,31.275,2018-09-02 00:00:00,6901766,23.324,34.591,2018-06-19 00:00:00,6901775
1379,,,,,20.7,36.286,2018-09-03 00:00:00,6901772,10.221,39.825,2018-06-20 00:00:00,6901767
1380,,,,,17.653,39.348,2018-09-04 00:00:00,6902826,15.951,37.365,2018-06-20 00:00:00,6901768
1381,,,,,9.152,38.544,2018-09-05 00:00:00,6901657,20.547,36.699,2018-06-20 00:00:00,6901772
1382,,,,,16.682,35.48,2018-09-05 00:00:00,6901862,23.328,34.593,2018-06-20 00:00:00,6901775
1383,,,,,12.701,39.124,2018-09-07 00:00:00,6902903,10.233,39.822,2018-06-21 00:00:00,6901767
1384,,,,,23.355,34.767,2018-09-07 00:00:00,6901775,12.714,40.887,2018-06-21 00:00:00,6903238
1385,,,,,30.029,33.855,2018-09-07 00:00:00,6901764,20.132,33.081,2018-06-21 00:00:00,6903237
1386,,,,,33.452,32.974,2018-09-08 00:00:00,6901773,20.574,36.685,2018-06-21 00:00:00,6901772
1387,,,,,7.944,38.415,2018-09-09 00:00:00,6901774,23.34,34.597,2018-06-21 00:00:00,6901775
1388,,,,,28.871,31.256,2018-09-09 00:00:00,6901766,10.25,39.825,2018-06-22 00:00:00,6901767
1389,,,,,16.685,35.441,2018-09-10 00:00:00,6901862,20.6,36.675,2018-06-22 00:00:00,6901772
1390,,,,,20.682,36.272,2018-09-10 00:00:00,6901772,23.341,34.599,2018-06-22 00:00:00,6901775
1391,,,,,17.648,39.357,2018-09-11 00:00:00,6902826,10.258,39.827,2018-06-23 00:00:00,6901767
1392,,,,,9.066,38.48,2018-09-12 00:00:00,6901657,20.643,36.655,2018-06-23 00:00:00,6901772
1393,,,,,12.675,39.126,2018-09-14 00:00:00,6902903,23.343,34.602,2018-06-23 00:00:00,6901775
1394,,,,,23.357,34.739,2018-09-14 00:00:00,6901775,3.786,41.589,2018-06-24 00:00:00,6902803
1395,,,,,30.133,33.869,2018-09-14 00:00:00,6901764,4.9,41.99,2018-06-24 00:00:00,6902687
1396,,,,,16.685,35.399,2018-09-15 00:00:00,6901862,6.399,40.22,2018-06-24 00:00:00,6902804
1397,,,,,33.474,32.983,2018-09-15 00:00:00,6901773,12.59,39.333,2018-06-24 00:00:00,6902903
1398,,,,,7.523,38.782,2018-09-16 00:00:00,6901774,20.676,36.622,2018-06-24 00:00:00,6901772
1399,,,,,28.907,31.208,2018-09-16 00:00:00,6901766,23.344,34.604,2018-06-24 00:00:00,6901775
1400,,,,,20.671,36.259,2018-09-17 00:00:00,6901772,7.495,38.654,2018-06-25 00:00:00,6901774
1401,,,,,17.549,39.322,2018-09-18 00:00:00,6902826,9.393,38.407,2018-06-25 00:00:00,6901657
1402,,,,,9.053,38.45,2018-09-19 00:00:00,6901657,12.59,39.331,2018-06-25 00:00:00,6902903
1403,,,,,16.678,35.511,2018-09-20 00:00:00,6901862,20.684,36.582,2018-06-25 00:00:00,6901772
1404,,,,,12.685,39.148,2018-09-21 00:00:00,6902903,23.346,34.616,2018-06-25 00:00:00,6901775
1405,,,,,23.335,34.685,2018-09-21 00:00:00,6901775,7.507,38.574,2018-06-26 00:00:00,6901774
1406,,,,,30.23,33.815,2018-09-21 00:00:00,6901764,9.406,38.417,2018-06-26 00:00:00,6901657
1407,,,,,33.47,32.928,2018-09-22 00:00:00,6901773,12.587,39.313,2018-06-26 00:00:00,6902903
1408,,,,,7.118,38.92,2018-09-23 00:00:00,6901774,12.62,40.951,2018-06-26 00:00:00,6903238
1409,,,,,28.905,31.221,2018-09-23 00:00:00,6901766,20.164,33.054,2018-06-26 00:00:00,6903237
1410,,,,,20.709,36.222,2018-09-24 00:00:00,6901772,20.688,36.548,2018-06-26 00:00:00,6901772
1411,,,,,16.589,35.647,2018-09-25 00:00:00,6901862,23.359,34.629,2018-06-26 00:00:00,6901775
1412,,,,,17.58,39.155,2018-09-25 00:00:00,6902826,7.501,38.5,2018-06-27 00:00:00,6901774
1413,,,,,8.93,38.421,2018-09-26 00:00:00,6901657,9.389,38.433,2018-06-27 00:00:00,6901657
1414,,,,,12.673,39.158,2018-09-28 00:00:00,6902903,12.576,39.306,2018-06-27 00:00:00,6902903
1415,,,,,23.266,34.666,2018-09-28 00:00:00,6901775,20.695,36.517,2018-06-27 00:00:00,6901772
1416,,,,,30.281,33.706,2018-09-28 00:00:00,6901764,23.376,34.628,2018-06-27 00:00:00,6901775
1417,,,,,33.479,32.952,2018-09-29 00:00:00,6901773,23.794,39.79,2018-06-27 00:00:00,6903283
1418,,,,,6.717,38.918,2018-09-30 00:00:00,6901774,7.504,38.439,2018-06-28 00:00:00,6901774
1419,,,,,16.167,36.068,2018-09-30 00:00:00,6901862,9.369,38.464,2018-06-28 00:00:00,6901657
1420,,,,,28.963,31.252,2018-09-30 00:00:00,6901766,12.584,39.299,2018-06-28 00:00:00,6902903
1421,,,,,20.942,36.068,2018-10-01 00:00:00,6901772,20.716,36.48,2018-06-28 00:00:00,6901772
1422,,,,,17.263,38.812,2018-10-02 00:00:00,6902826,23.39,34.632,2018-06-28 00:00:00,6901775
1423,,,,,8.904,38.349,2018-10-03 00:00:00,6901657,3.714,41.44,2018-06-29 00:00:00,6902803
1424,,,,,12.652,39.171,2018-10-05 00:00:00,6902903,5.092,41.912,2018-06-29 00:00:00,6902687
1425,,,,,15.791,36.252,2018-10-05 00:00:00,6901862,6.055,40.358,2018-06-29 00:00:00,6902804
1426,,,,,23.177,34.658,2018-10-05 00:00:00,6901775,7.521,38.372,2018-06-29 00:00:00,6901774
1427,,,,,30.271,33.54,2018-10-05 00:00:00,6901764,9.365,38.482,2018-06-29 00:00:00,6901657
1428,,,,,33.626,32.929,2018-10-06 00:00:00,6901773,12.585,39.29,2018-06-29 00:00:00,6902903
1429,,,,,6.354,38.973,2018-10-07 00:00:00,6901774,20.71,36.427,2018-06-29 00:00:00,6901772
1430,,,,,18.216,39.112,2018-10-07 00:00:00,6903249,23.4,34.641,2018-06-29 00:00:00,6901775
1431,,,,,28.992,31.308,2018-10-07 00:00:00,6901766,7.526,38.295,2018-06-30 00:00:00,6901774
1432,,,,,18.235,39.145,2018-10-08 00:00:00,6903249,9.347,38.535,2018-06-30 00:00:00,6901657
1433,,,,,21.106,36.017,2018-10-08 00:00:00,6901772,12.576,39.285,2018-06-30 00:00:00,6902903
1434,,,,,16.99,38.545,2018-10-09 00:00:00,6902826,20.674,36.383,2018-06-30 00:00:00,6901772
1435,,,,,18.245,39.168,2018-10-09 00:00:00,6903249,23.409,34.652,2018-06-30 00:00:00,6901775
1436,,,,,8.794,38.33,2018-10-10 00:00:00,6901657,12.566,40.935,2018-07-01 00:00:00,6903238
1437,,,,,15.72,36.155,2018-10-10 00:00:00,6901862,20.259,32.994,2018-07-01 00:00:00,6903237
1438,,,,,17.708,41.821,2018-10-10 00:00:00,6903250,23.744,39.775,2018-07-02 00:00:00,6903283
1439,,,,,18.252,39.195,2018-10-10 00:00:00,6903249,12.597,39.269,2018-07-03 00:00:00,6902903
1440,,,,,17.673,41.83,2018-10-11 00:00:00,6903250,3.602,41.397,2018-07-04 00:00:00,6902803
1441,,,,,18.265,39.205,2018-10-11 00:00:00,6903249,5.809,42.065,2018-07-04 00:00:00,6902687
1442,,,,,12.626,39.205,2018-10-12 00:00:00,6902903,6.081,40.424,2018-07-04 00:00:00,6902804
1443,,,,,17.621,41.838,2018-10-12 00:00:00,6903250,9.242,38.608,2018-07-04 00:00:00,6901657
1444,,,,,18.27,39.219,2018-10-12 00:00:00,6903249,20.548,36.335,2018-07-04 00:00:00,6901772
1445,,,,,23.145,34.577,2018-10-12 00:00:00,6901775,23.411,34.684,2018-07-05 00:00:00,6901775
1446,,,,,30.096,33.45,2018-10-12 00:00:00,6901764,12.612,39.249,2018-07-06 00:00:00,6902903
1447,,,,,17.547,41.828,2018-10-13 00:00:00,6903250,12.672,40.897,2018-07-06 00:00:00,6903238
1448,,,,,18.297,39.227,2018-10-13 00:00:00,6903249,20.326,32.973,2018-07-06 00:00:00,6903237
1449,,,,,33.807,32.865,2018-10-13 00:00:00,6901773,20.439,36.343,2018-07-08 00:00:00,6901772
1450,,,,,6.063,39.072,2018-10-14 00:00:00,6901774,3.423,41.258,2018-07-09 00:00:00,6902803
1451,,,,,17.47,41.815,2018-10-14 00:00:00,6903250,5.28,42.025,2018-07-09 00:00:00,6902687
1452,,,,,18.318,39.222,2018-10-14 00:00:00,6903249,6.309,40.297,2018-07-09 00:00:00,6902804
1453,,,,,29.006,31.324,2018-10-14 00:00:00,6901766,9.172,38.558,2018-07-11 00:00:00,6901657
1454,,,,,15.753,36.098,2018-10-15 00:00:00,6901862,12.678,40.769,2018-07-11 00:00:00,6903238
1455,,,,,17.426,41.803,2018-10-15 00:00:00,6903250,20.448,32.945,2018-07-11 00:00:00,6903237
1456,,,,,18.32,39.245,2018-10-15 00:00:00,6903249,23.524,39.647,2018-07-12 00:00:00,6903283
1457,,,,,21.103,36.044,2018-10-15 00:00:00,6901772,12.703,39.243,2018-07-13 00:00:00,6902903
1458,,,,,16.638,38.238,2018-10-16 00:00:00,6902826,3.445,41.279,2018-07-14 00:00:00,6902803
1459,,,,,17.394,41.785,2018-10-16 00:00:00,6903250,4.935,41.88,2018-07-14 00:00:00,6902687
1460,,,,,18.345,39.276,2018-10-16 00:00:00,6903249,6.599,39.965,2018-07-14 00:00:00,6902804
1461,,,,,25.907,34.376,2018-10-16 00:00:00,6902898,7.224,37.626,2018-07-15 00:00:00,6901774
1462,,,,,8.387,38.24,2018-10-17 00:00:00,6901657,12.604,40.744,2018-07-16 00:00:00,6903238
1463,,,,,17.375,41.779,2018-10-17 00:00:00,6903250,20.466,32.933,2018-07-16 00:00:00,6903237
1464,,,,,18.369,39.285,2018-10-17 00:00:00,6903249,9.24,38.529,2018-07-18 00:00:00,6901657
1465,,,,,25.898,34.452,2018-10-17 00:00:00,6902898,3.475,41.26,2018-07-19 00:00:00,6902803
1466,,,,,17.373,41.757,2018-10-18 00:00:00,6903250,4.881,41.861,2018-07-19 00:00:00,6902687
1467,,,,,18.38,39.284,2018-10-18 00:00:00,6903249,6.773,39.824,2018-07-19 00:00:00,6902804
1468,,,,,25.942,34.512,2018-10-18 00:00:00,6902898,12.735,39.207,2018-07-20 00:00:00,6902903
1469,,,,,12.634,39.208,2018-10-19 00:00:00,6902903,23.291,34.725,2018-07-20 00:00:00,6901775
1470,,,,,17.383,41.733,2018-10-19 00:00:00,6903250,12.548,40.694,2018-07-21 00:00:00,6903238
1471,,,,,18.412,39.302,2018-10-19 00:00:00,6903249,20.445,32.957,2018-07-21 00:00:00,6903237
1472,,,,,23.12,34.503,2018-10-19 00:00:00,6901775,7.749,37.721,2018-07-22 00:00:00,6901774
1473,,,,,26.008,34.198,2018-10-19 00:00:00,6903247,20.372,36.565,2018-07-23 00:00:00,6901772
1474,,,,,26.032,34.53,2018-10-19 00:00:00,6902898,3.507,41.23,2018-07-24 00:00:00,6902803
1475,,,,,29.987,33.596,2018-10-19 00:00:00,6901764,5.272,41.713,2018-07-24 00:00:00,6902687
1476,,,,,15.831,36.293,2018-10-20 00:00:00,6901862,6.811,39.81,2018-07-24 00:00:00,6902804
1477,,,,,17.406,41.708,2018-10-20 00:00:00,6903250,9.226,38.563,2018-07-25 00:00:00,6901657
1478,,,,,18.437,39.299,2018-10-20 00:00:00,6903249,12.464,40.611,2018-07-26 00:00:00,6903238
1479,,,,,25.937,34.198,2018-10-20 00:00:00,6903247,20.422,32.993,2018-07-26 00:00:00,6903237
1480,,,,,26.111,34.477,2018-10-20 00:00:00,6902898,12.726,39.161,2018-07-27 00:00:00,6902903
1481,,,,,33.925,32.847,2018-10-20 00:00:00,6901773,23.257,34.752,2018-07-27 00:00:00,6901775
1482,,,,,5.794,39.162,2018-10-21 00:00:00,6901774,23.369,39.572,2018-07-27 00:00:00,6903283
1483,,,,,17.431,41.698,2018-10-21 00:00:00,6903250,3.564,41.218,2018-07-29 00:00:00,6902803
1484,,,,,18.445,39.284,2018-10-21 00:00:00,6903249,5.15,41.637,2018-07-29 00:00:00,6902687
1485,,,,,25.891,34.217,2018-10-21 00:00:00,6903247,6.661,39.752,2018-07-29 00:00:00,6902804
1486,,,,,26.093,34.399,2018-10-21 00:00:00,6902898,7.507,37.873,2018-07-29 00:00:00,6901774
1487,,,,,28.997,31.306,2018-10-21 00:00:00,6901766,20.467,36.645,2018-07-30 00:00:00,6901772
1488,,,,,17.472,41.678,2018-10-22 00:00:00,6903250,12.333,40.463,2018-07-31 00:00:00,6903238
1489,,,,,18.439,39.28,2018-10-22 00:00:00,6903249,20.36,33.02,2018-07-31 00:00:00,6903237
1490,,,,,21.089,36.052,2018-10-22 00:00:00,6901772,9.183,38.563,2018-08-01 00:00:00,6901657
1491,,,,,25.844,34.245,2018-10-22 00:00:00,6903247,3.621,41.199,2018-08-03 00:00:00,6902803
1492,,,,,26.022,34.365,2018-10-22 00:00:00,6902898,4.836,41.612,2018-08-03 00:00:00,6902687
1493,,,,,28.212,35.587,2018-10-22 00:00:00,6902900,6.288,39.769,2018-08-03 00:00:00,6902804
1494,,,,,28.275,35.097,2018-10-22 00:00:00,6902904,7.229,37.625,2018-08-05 00:00:00,6901774
1495,,,,,28.281,35.1,2018-10-22 00:00:00,6902902,12.27,40.376,2018-08-05 00:00:00,6903238
1496,,,,,16.424,38.209,2018-10-23 00:00:00,6902826,20.227,33.031,2018-08-05 00:00:00,6903237
1497,,,,,17.522,41.686,2018-10-23 00:00:00,6903250,20.612,36.642,2018-08-06 00:00:00,6901772
1498,,,,,18.445,39.293,2018-10-23 00:00:00,6903249,23.422,39.391,2018-08-06 00:00:00,6903283
1499,,,,,25.795,34.293,2018-10-23 00:00:00,6903247,3.684,41.16,2018-08-08 00:00:00,6902803
1500,,,,,25.938,34.386,2018-10-23 00:00:00,6902898,4.443,41.445,2018-08-08 00:00:00,6902687
1501,,,,,28.193,35.545,2018-10-23 00:00:00,6902900,6.096,40.017,2018-08-08 00:00:00,6902804
1502,,,,,28.288,35.074,2018-10-23 00:00:00,6902904,9.178,38.555,2018-08-08 00:00:00,6901657
1503,,,,,28.292,35.082,2018-10-23 00:00:00,6902902,12.216,40.3,2018-08-10 00:00:00,6903238
1504,,,,,8.194,38.328,2018-10-24 00:00:00,6901657,12.733,39.149,2018-08-10 00:00:00,6902903
1505,,,,,17.579,41.695,2018-10-24 00:00:00,6903250,20.054,33.05,2018-08-10 00:00:00,6903237
1506,,,,,18.445,39.279,2018-10-24 00:00:00,6903249,23.334,34.81,2018-08-10 00:00:00,6901775
1507,,,,,25.751,34.352,2018-10-24 00:00:00,6903247,23.457,39.383,2018-08-11 00:00:00,6903283
1508,,,,,25.911,34.44,2018-10-24 00:00:00,6902898,7.501,37.413,2018-08-12 00:00:00,6901774
1509,,,,,28.173,35.506,2018-10-24 00:00:00,6902900,3.755,41.101,2018-08-13 00:00:00,6902803
1510,,,,,28.299,35.063,2018-10-24 00:00:00,6902904,4.36,41.326,2018-08-13 00:00:00,6902687
1511,,,,,28.303,35.074,2018-10-24 00:00:00,6902902,6.223,40.296,2018-08-13 00:00:00,6902804
1512,,,,,15.77,36.537,2018-10-25 00:00:00,6901862,20.754,36.506,2018-08-13 00:00:00,6901772
1513,,,,,18.456,39.273,2018-10-25 00:00:00,6903249,9.178,38.553,2018-08-15 00:00:00,6901657
1514,,,,,25.751,34.412,2018-10-25 00:00:00,6903247,20.012,33.068,2018-08-15 00:00:00,6903237
1515,,,,,25.925,34.486,2018-10-25 00:00:00,6902898,23.592,39.432,2018-08-16 00:00:00,6903283
1516,,,,,28.157,35.469,2018-10-25 00:00:00,6902900,12.722,39.153,2018-08-17 00:00:00,6902903
1517,,,,,28.323,35.058,2018-10-25 00:00:00,6902902,23.396,34.812,2018-08-17 00:00:00,6901775
1518,,,,,28.325,35.044,2018-10-25 00:00:00,6902904,3.875,41.098,2018-08-18 00:00:00,6902803
1519,,,,,12.634,39.2,2018-10-26 00:00:00,6902903,4.652,41.2,2018-08-18 00:00:00,6902687
1520,,,,,23.101,34.525,2018-10-26 00:00:00,6901775,6.538,40.208,2018-08-18 00:00:00,6902804
1521,,,,,25.751,34.471,2018-10-26 00:00:00,6903247,7.95,37.482,2018-08-19 00:00:00,6901774
1522,,,,,25.941,34.49,2018-10-26 00:00:00,6902898,20.025,33.036,2018-08-20 00:00:00,6903237
1523,,,,,28.145,35.421,2018-10-26 00:00:00,6902900,20.774,36.371,2018-08-20 00:00:00,6901772
1524,,,,,28.342,35.032,2018-10-26 00:00:00,6902902,23.789,39.566,2018-08-21 00:00:00,6903283
1525,,,,,28.347,35.01,2018-10-26 00:00:00,6902904,9.157,38.528,2018-08-22 00:00:00,6901657
1526,,,,,29.812,33.896,2018-10-26 00:00:00,6901764,3.844,41.202,2018-08-23 00:00:00,6902803
1527,,,,,25.752,34.534,2018-10-27 00:00:00,6903247,4.955,41.242,2018-08-23 00:00:00,6902687
1528,,,,,25.96,34.53,2018-10-27 00:00:00,6902898,6.632,39.994,2018-08-23 00:00:00,6902804
1529,,,,,28.148,35.392,2018-10-27 00:00:00,6902900,12.718,39.136,2018-08-24 00:00:00,6902903
1530,,,,,28.362,35.017,2018-10-27 00:00:00,6902902,23.483,34.778,2018-08-24 00:00:00,6901775
1531,,,,,28.366,34.994,2018-10-27 00:00:00,6902904,19.987,33.069,2018-08-25 00:00:00,6903237
1532,,,,,34.011,32.87,2018-10-27 00:00:00,6901773,23.788,39.707,2018-08-26 00:00:00,6903283
1533,,,,,5.594,39.272,2018-10-28 00:00:00,6901774,20.732,36.317,2018-08-27 00:00:00,6901772
1534,,,,,25.78,34.581,2018-10-28 00:00:00,6903247,3.849,41.333,2018-08-28 00:00:00,6902803
1535,,,,,26.058,34.545,2018-10-28 00:00:00,6902898,5.009,41.105,2018-08-28 00:00:00,6902687
1536,,,,,29.107,31.374,2018-10-28 00:00:00,6901766,6.617,39.871,2018-08-28 00:00:00,6902804
1537,,,,,17.814,41.715,2018-10-29 00:00:00,6903250,9.197,38.53,2018-08-29 00:00:00,6901657
1538,,,,,21.046,36.172,2018-10-29 00:00:00,6901772,19.956,33.106,2018-08-30 00:00:00,6903237
1539,,,,,25.824,34.629,2018-10-29 00:00:00,6903247,12.703,39.127,2018-08-31 00:00:00,6902903
1540,,,,,26.13,34.502,2018-10-29 00:00:00,6902898,23.908,39.883,2018-08-31 00:00:00,6903283
1541,,,,,28.366,35.005,2018-10-29 00:00:00,6902902,3.909,41.363,2018-09-02 00:00:00,6902803
1542,,,,,28.371,34.979,2018-10-29 00:00:00,6902904,5.044,40.973,2018-09-02 00:00:00,6902687
1543,,,,,15.799,36.662,2018-10-30 00:00:00,6901862,6.625,39.8,2018-09-02 00:00:00,6902804
1544,,,,,16.389,38.154,2018-10-30 00:00:00,6902826,8.113,38.021,2018-09-02 00:00:00,6901774
1545,,,,,18.474,39.228,2018-10-30 00:00:00,6903249,20.7,36.286,2018-09-03 00:00:00,6901772
1546,,,,,25.891,34.669,2018-10-30 00:00:00,6903247,11.986,40.223,2018-09-04 00:00:00,6903238
1547,,,,,26.187,34.43,2018-10-30 00:00:00,6902898,19.873,33.156,2018-09-04 00:00:00,6903237
1548,,,,,28.172,35.36,2018-10-30 00:00:00,6902900,9.152,38.544,2018-09-05 00:00:00,6901657
1549,,,,,7.986,38.58,2018-10-31 00:00:00,6901657,3.953,41.381,2018-09-07 00:00:00,6902803
1550,,,,,25.956,34.688,2018-10-31 00:00:00,6903247,5.048,40.831,2018-09-07 00:00:00,6902687
1551,,,,,26.198,34.343,2018-10-31 00:00:00,6902898,6.64,39.811,2018-09-07 00:00:00,6902804
1552,,,,,28.38,34.988,2018-10-31 00:00:00,6902904,12.701,39.124,2018-09-07 00:00:00,6902903
1553,,,,,28.385,35.018,2018-10-31 00:00:00,6902902,23.355,34.767,2018-09-07 00:00:00,6901775
1554,,,,,26.031,34.707,2018-11-01 00:00:00,6903247,7.944,38.415,2018-09-09 00:00:00,6901774
